,State,City,Zip,Address,Phone
2098,Florida,Jacksonville,32206,623 Beechwood Street , (904) 358-1211 
2099,Florida,Jacksonville,32216,3725 Belfort Road , (904) 296-1055 
2100,Florida,Jacksonville,32202,40 East Adam Street , (904) 396-4846 
2101,Florida,Jacksonville,32216,6950 Philips Highway , (904) 239-3677 
2102,Florida,Jacksonville,32256,8540 Baycenter Road , (904) 448-1933 
2103,Florida,Jacksonville,32216,6900 Southpoint Drive North , (904) 470-6900 
2104,Florida,Jacksonville,32211,6108 Arlington Road , (904) 743-2327 
2105,Florida,Jacksonville,32216,3625 University Boulevard South , (904) 399-6111 
2106,Florida,Jacksonville,32207,4427 Emerson Street , (904) 745-0042 
2107,Florida,Jacksonville,32207,1636 Shadowood Lane , (904) 725-9701 
2108,Florida,Jacksonville,32254,3333 West 20th Street , (904) 695-9145 
2109,Florida,Jacksonville,32246,11820 Beach Boulevard , (904) 642-9100 
2110,Florida,Jacksonville,32209,921 North Davis Street , (904) 798-4365 
2111,Florida,Jacksonville,32254,2392 Edgewood Avenue North , (904) 781-7797 
2112,Florida,Jacksonville,32254,2400 Edgewood Avenue North , (904) 781-0600 
2113,Florida,Jacksonville,32208,7287 Wilder Avenue , (904) 527-3953 
2114,Florida,Jacksonville,32216,6300 Beach Boulevard , (904) 724-9202 
2115,Florida,Jacksonville,32207,3901 Carmichael Avenue , (904) 899-6300x4467 
2116,Florida,Jacksonville,32209,655 West 8th Street , (904) 244-0411 
2117,Florida,Jacksonville,32216,3947 Salisbury Road , (904) 296-3533 
2118,Florida,Jasper,32052,406 10th Avenue NW , (386) 792-1338 
2119,Florida,Jensen Beach,34957,1601 NE Braille Place , (772) 320-0770 
2120,Florida,Jensen Beach,34957,4001 NW Savannah Road , (772) 334-0701 
2121,Florida,Jupiter,33469,11301 SE Tequesta Terrace , (561) 744-0211 
2122,Florida,Key Largo,33037,99198 Overseas Highway , (305) 434-7660x6 
2123,Florida,Key Largo,33037,105662 Overseas Highway , (305) 451-0164 
2124,Florida,Key West,33040,1205 4th Street , (305) 434-7660x4 
2125,Florida,Key West,33040,1300 Douglas Circle , (305) 293-4863 
2126,Florida,Kissimmee,34741,120 Broadway Avenue , (321) 206-6560 
2127,Florida,Kissimmee,34741,111 East Monument Avenue , (863) 261-8900 
2128,Florida,Kissimmee,34741,111 East Monument Avenue , (386) 259-5413x222 
2129,Florida,Kissimmee,34741,1964 North John Young Parkway , (407) 931-3155 
2130,Florida,Kissimmee,34741,110 West Neptune Road , (407) 317-7430 
2131,Florida,Kissimmee,34741,102 Park Place Boulevard , (407) 851-5121 
2132,Florida,Kissimmee,34741,206 Park Place Boulevard , (407) 846-0023 
2133,Florida,Kissimmee,34741,3501 West Vine Street , (407) 892-5700x800 
2134,Florida,Lake Butler,32054,10 West Main Street , (386) 496-2347x8500 
2135,Florida,Lake City,32025,619 South Marion Street , (386) 755-3016 
2136,Florida,Lake City,32025,439 SW Michigan Street , (386) 487-0800x8064 
2137,Florida,Lakeland,33801,500 South Florida Avenue , (863) 687-1222x0 
2138,Florida,Lakeland,33805,1324 Lakeland Hills Boulevard , (863) 687-1275 
2139,Florida,Lakeland,33805,1835 Gilmore Avenue , (863) 519-0575 
2140,Florida,Lakeland,33805,1825 Gilmore Avenue , (863) 519-0575 
2141,Florida,Lakeland,33801,722 East Myrtle Street , (863) 413-2688 
2142,Florida,Lakeland,33805,728 East Bella Vista Street , (863) 519-0565 
2143,Florida,Lakeland,33801,1377 East Lake Parker Drive , (863) 937-8238 
2144,Florida,Lake Mary,32746,4106 West Lake Mary Boulevard , (407) 851-5121 
2145,Florida,Lake Wales,33853,410 South 11th Street , (863) 676-1433 
2146,Florida,Lake Worth,33460,230 South Dixie Highway , (561) 533-6640 
2147,Florida,Lake Worth,33461,3199 Lake Worth Road , (561) 649-6500 
2148,Florida,Lake Worth,33462,5301 South Congress Avenue , (561) 548-3777 
2149,Florida,Largo,33773,8823 115th Avenue , (727) 547-4566x4425 
2150,Florida,Largo,33771,1614 Palm Way , (727) 545-6477 
2151,Florida,Leesburg,34748,700 North Palmetto Street , (352) 323-3272 
2152,Florida,Leesburg,34748,404 Webster Street , (352) 360-6625 
2153,Florida,Leesburg,34748,2018 Talley Road , (352) 315-7460 
2154,Florida,Leesburg,34748,215 North 3rd Street , (352) 315-7900 
2155,Florida,Leesburg,34748,2020 Talley Road , (352) 315-7802 
2156,Florida,Live Oak,32064,2486 Cecil Webb Place , (386) 842-5555 
2157,Florida,Live Oak,32060,920 NW Nobles Ferry Road , (386) 362-4218 
2158,Florida,Longwood,32750,111 West Magnolia Avenue , (407) 215-0095 
2159,Florida,Longwood,32750,555 West State Road 434 , (321) 842-8886 
2160,Florida,Longwood,32750,455 West Warren Avenue , (407) 262-2220 
2161,Florida,Longwood,32779,2767 West State Road 434 , (407) 892-5700x401 
2162,Florida,Lutz,33549,21808 State Road 54 , (813) 428-6100 
2163,Florida,Lutz,33549,21808 State Road 54 , (813) 428-6100 
2164,Florida,Macclenny,32063,92 West Lowder Street , (904) 259-0264 
2165,Florida,Macclenny,32063,7487 South State Road 121 , (904) 259-6211x1104 
2166,Florida,Madison,32340,225 Sumatra Road , (850) 973-5124 
2167,Florida,Maitland,32751,225 South Swoope Avenue , (407) 622-0444 
2168,Florida,Maitland,32751,151 South Hall Lane , (844) 546-2614 
2169,Florida,Maitland,32751,1650 North Park Avenue , (407) 647-0660 
2170,Florida,Marathon,33050,3000 41st Street Ocean , (305) 434-7660 
2171,Florida,Marianna,32448,2925 Optimist Drive , (850) 372-4192 
2172,Florida,Marianna,32448,2944 Pennsylvania Avenue , (850) 526-5500 
2173,Florida,Marianna,32446,4094 Lafayette Street , (850) 522-4485 
2174,Florida,Melbourne,32935,326 Croton Road , (321) 752-3170 
2175,Florida,Melbourne,32940,8000 Devereux Drive , (800) 338-3738x77130 
2176,Florida,Melbourne,32940,1299 Bedford Drive , (321) 259-1662 
2177,Florida,Melbourne,32901,100 South Harbor City Boulevard , (844) 409-3477 
2178,Florida,Miami,33175,13055 SW 42nd Street , (305) 480-7839 
2179,Florida,Miami,33180,20900 Biscayne Boulevard , (305) 682-7000 
2180,Florida,Miami,33189,10720 Caribbean Boulevard , (786) 293-9544 
2181,Florida,Miami,33134,3850 West Flagler Street , (305) 774-3300 
2182,Florida,Miami,33134,3800 West Flagler Street , (305) 774-3600 
2183,Florida,Miami,33172,1414 NW 107th Avenue , (786) 762-2952 
2184,Florida,Miami,33135,1401 SW 1st Street , (305) 400-8998 
2185,Florida,Miami,33162,1868 NE 164 Street , (305) 892-4600 
2186,Florida,Miami,33142,2215 NW 36th Street , (305) 644-4555x1309 
2187,Florida,Miami,33133,3831 Grand Avenue , (786) 253-5100 
2188,Florida,Miami,33190,10300 SW 216th Street , (305) 253-5100 
2189,Florida,Miami,33176,11440 North Kendall Drive , (305) 279-5535 
2190,Florida,Miami,33161,1065 NE 125th Street , (888) 852-6672 
2191,Florida,Miami,33135,2141 SW 1st Street , (305) 644-6024 
2192,Florida,Miami,33125,1951 NW 17th Avenue , (305) 774-9570x205 
2193,Florida,Miami,33161,1150 NE 125th Street , (305) 403-0654x303 
2194,Florida,Miami,33143,5711 South Dixie Highway , (305) 667-1036 
2195,Florida,Miami,33162,17000 NE 21st Avenue , (305) 945-5340 
2196,Florida,Miami,33133,2780 SW 37th Avenue , (305) 646-0112 
2197,Florida,Miami,33176,11040 SW 88th Street , (305) 270-5305 
2198,Florida,Miami,33169,160 NW 176th Street , (305) 816-6300 
2199,Florida,Miami,33136,1695 NW 9th Avenue , (305) 355-8234 
2200,Florida,Miami,33157,9333 SW 152nd Street , (305) 256-5310 
2201,Florida,Miami,33180,18999 Biscayne Boulevard , (305) 933-9820 
2202,Florida,Miami,33137,3550 Biscayne Boulevard , (305) 962-0672 
2203,Florida,Miami,33136,1265 NW 12th Avenue , (305) 547-6800 
2204,Florida,Miami,33169,18425 NW 2nd Avenue , (305) 547-6870 
2205,Florida,Miami,33169,8925 SW 148th Street , (305) 547-6890 
2206,Florida,Miami,33143,7031 SW 62nd Avenue , (305) 284-7500x7575 
2207,Florida,Miami,33155,705 East 8th Avenue , (305) 883-5188 
2208,Florida,Miami,33135,1901 SW 1st Street , (305) 631-8931 
2209,Florida,Miami,33125,1201 NW 16th Street , (305) 575-7000 
2210,Florida,Miami,33155,7811 Coral Way , (305) 412-0138 
2211,Florida,Miami,33155,3100 SW 62nd Avenue , (305) 666-6511 
2212,Florida,Miami,33150,1100 NW 95th Street , (305) 835-6000x3426 
2213,Florida,Miami,33166,700 South Royal Poinciana Boulevard , (305) 668-9000 
2214,Florida,Miami,33189,10720 Caribbean Boulevard , (305) 668-9000x200 
2215,Florida,Miami,33174,9600 SW 8th Street , (786) 615-8388 
2216,Florida,Miami Beach,33139,1680 Meridian Avenue , (305) 531-5341 
2217,Florida,Miami Beach,33140,333 West 41st Street , (305) 672-8080 
2218,Florida,Miami Beach,33140,4300 Alton Road , (305) 674-2121x52294 
2219,Florida,Miami Gardens,33056,1825 NW 167th Street , (305) 624-7450x1772 
2220,Florida,Middleburg,32068,3292 County Road 220 , (904) 291-5561 
2221,Florida,Milton,32583,6024 Spikes Way , (850) 437-8900 
2222,Florida,Milton,32570,5500 Stewart Street , (850) 983-5500 
2223,Florida,Monticello,32344,1996 South Jefferson Highway , (850) 997-3958 
2224,Florida,Montverde,34756,14915 Fosgate Road , (866) 862-3631 
2225,Florida,Mount Dora,32757,4820 Highway 19-A , (352) 800-4100 
2226,Florida,Naples,34102,800 Goodlette-Frank Road , (239) 659-9188 
2227,Florida,Naples,34104,2806 South Horseshoe Drive , (239) 643-6101 
2228,Florida,Naples,34116,6075 Bathey Lane , (239) 455-8500 
2229,Florida,Naples,34113,9001 Tamiami Trail East , (239) 775-4500x215 
2230,Florida,New Port Richey,34653,8002 King Helie Boulevard , (727) 841-4430 
2231,Florida,New Port Richey,34654,9912 Little Road , (727) 869-4100 
2232,Florida,New Port Richey,34652,5637 Marine Parkway , (727) 834-5700 
2233,Florida,North Palm Beach,33408,11300 U.S. Highway 1 , (844) 546-2614 
2234,Florida,North Port,34287,12497 Tamiami Trail South , (941) 492-4300x2100 
2235,Florida,North Port,34287,6929 Outreach Way , (941) 371-8820x1021 
2236,Florida,Ocala,34474,5664 SW 60th Avenue , (352) 291-5555 
2237,Florida,Ocala,34470,2233 East Fort King Street , (855) 548-3780x300 
2238,Florida,Ocala,34471,3130 SW 27th Avenue , (352) 671-3130 
2239,Florida,Ocoee,34761,1551 Boren Drive , (407) 851-5121 
2240,Florida,Okeechobee,34974,1600 SW 2nd Avenue , (863) 462-0040 
2241,Florida,Okeechobee,34972,408 NW 3rd Street , (863) 824-0300 
2242,Florida,Opa Locka,33054,15055 NW 27th Avenue , (786) 466-2700 
2243,Florida,Opa Locka,33054,15055 NW 27th Avenue , (786) 466-2834 
2244,Florida,Orange Park,32073,1540 Kingsley Avenue , (904) 239-3677 
2245,Florida,Orange Park,32073,2001 Kingsley Avenue , (904) 639-8500 
2246,Florida,Orlando,32803,601 East Rollins Street , (407) 303-5600 
2247,Florida,Orlando,32810,434 Kennedy Boulevard , (407) 875-3700x3230 
2248,Florida,Orlando,32808,1800 Mercy Drive , (407) 875-3700x3230 
2249,Florida,Orlando,32804,4524 Thisledown Drive , (407) 875-3700 
2250,Florida,Orlando,32821,6601 Central Florida Parkway , (407) 370-0111 
2251,Florida,Orlando,32822,5768 South Semoran Boulevard , (407) 896-2323x0 
2252,Florida,Orlando,32804,1703 West Colonial Drive , (407) 219-9304 
2253,Florida,Orlando,32804,3544 Edgewater Drive , (407) 291-8009 
2254,Florida,Orlando,32835,5749 Westgate Drive , (321) 281-3840 
2255,Florida,Orlando,32808,6147 Christian Way , (800) 338-3738x77130 
2256,Florida,Orlando,32819,7350 Futures Drive , (407) 226-3733 
2257,Florida,Orlando,32805,601 West Michigan Street , (407) 317-7430 
2258,Florida,Orlando,32809,2345 Sand Lake Road , (407) 851-5121 
2259,Florida,Orlando,32803,119 Pasadena Place , (407) 246-5250 
2260,Florida,Orlando,32822,6147 Christian Way , (800) 338-3738x77130 
2261,Florida,Orlando,32819,5401 South Kirkman Road , (321) 332-6984 
2262,Florida,Orlando,32826,2500 Discovery Drive , (407) 281-7000 
2263,Florida,Palatka,32177,330 Kay Larkin Drive , (386) 329-3780x2243 
2264,Florida,Palm Beach Gardens,33410,7305 North Military Trail , (561) 422-8234 
2265,Florida,Palm City,34990,3577 SW Corporate Parkway , (772) 220-3439 
2266,Florida,Palm Harbor,34684,35209 U.S. Highway 19 North , (727) 734-5276 
2267,Florida,Panama City,32405,1940 Harrison Avenue , (850) 763-0017 
2268,Florida,Panama City,32405,201 East 19th Street , (850) 481-0306 
2269,Florida,Panama City,32408,2600 Veterans Way , (228) 523-5000x35046 
2270,Florida,Panama City,32405,525 East 15th Street , (850) 522-4485 
2271,Florida,Pensacola,32501,1000 West Moreno Street , (850) 434-4011 
2272,Florida,Pensacola,32501,1300 North Palafox Street , (850) 266-2700 
2273,Florida,Pensacola,32501,1304 West Avery Street , (850) 432-1222 
2274,Florida,Pensacola,32505,6425 North Pensacola Boulevard , (850) 471-0017 
2275,Florida,Pensacola,32507,790 Veterans Way , (850) 912-2317 
2276,Florida,Pensacola,32501,1920 North J Street , (850) 469-3502 
2277,Florida,Pensacola,32514,2191 Johnson Avenue , (850) 494-5000x7 
2278,Florida,Perry,32348,1421 Old Dixie Highway , (850) 584-5613 
2279,Florida,Perry,32347,1224 North Peacock Avenue , (850) 223-8387x1611 
2280,Florida,Pinellas Park,33781,3941 68th Avenue North , (727) 657-7761 
2281,Florida,Pinellas Park,33782,11254 58th Street , (727) 545-6477x305 
2282,Florida,Pinetta,32350,1647 Captain Buie Road , (850) 929-3000 
2283,Florida,Pompano Beach,33063,2181 NW 69th Terrace , (954) 977-4636 
2284,Florida,Pompano Beach,33060,868 SW 10th Street , (954) 785-4079 
2285,Florida,Port Charlotte,33952,4161 Tamiami Trail , (941) 235-2710 
2286,Florida,Port Charlotte,33953,1032 Tamiami Trail , (941) 764-7988 
2287,Florida,Port Saint Joe,32456,311 Williams Avenue , (850) 522-4485 
2288,Florida,Port Saint Lucie,34952,1541 SE Port Saint Lucie Boulevard , (772) 335-0166 
2289,Florida,Port Saint Lucie,34986,546 NW University Boulevard , (772) 361-6767 
2290,Florida,Port Saint Lucie,34952,2550 SE Walton Road , (772) 335-0400 
2291,Florida,Port Saint Lucie,34952,1800 SE Tiffany Avenue , (772) 335-4000x6950 
2292,Florida,Port Saint Lucie,34952,1680 SE Lyngate Drive , (772) 335-9890 
2293,Florida,Punta Gorda,33950,713 East Marion Avenue , (941) 833-1750 
2294,Florida,Punta Gorda,33950,713 East Marion Avenue , (941) 637-3143 
2295,Florida,Punta Gorda,33950,1700 Education Avenue , (941) 639-8300x2309 
2296,Florida,Punta Gorda,33950,733 East Olympia Avenue , (941) 637-2474 
2297,Florida,Quincy,32351,79 Lasalle Path , (850) 875-2422 
2298,Florida,Saint Augustine,32086,400 Health Park Boulevard , (904) 819-5155x4560 
2299,Florida,Saint Augustine,32086,201 Simone Way , (904) 829-1770 
2300,Florida,Saint Cloud,34769,816 Pennsylvania Avenue , (321) 805-4426 
2301,Florida,Saint Cloud,34769,91 Beehive Circle , (888) 512-9802 
2302,Florida,Saint Cloud,34769,3115 Innovation Drive , (407) 892-5700x160 
2303,Florida,Saint Cloud,34769,3800 5th Street , (407) 892-5700x101 
2304,Florida,Saint Petersburg,33705,1200 7th Avenue , (727) 825-1100 
2305,Florida,Saint Petersburg,33713,445 31st Street North , (727) 821-4819x5759 
2306,Florida,Saint Petersburg,33714,4123 37th Street North , (727) 522-4717 
2307,Florida,Saint Petersburg,33701,433 4th Street North , (727) 895-8499 
2308,Florida,Saint Petersburg,33711,4024 Central Avenue , (727) 388-1220 
2309,Florida,Saint Petersburg,33711,4010 Central Avenue , (727) 388-1220 
2310,Florida,Saint Petersburg,33705,1001 16th Street South , (727) 388-1220 
2311,Florida,Sanford,32771,919 East 2nd Street , (407) 323-2036 
2312,Florida,Sarasota,34233,5682 Bee Ridge Road , (941) 371-3349 
2313,Florida,Sarasota,34234,1750 17th Street , (941) 953-0000 
2314,Florida,Sarasota,34236,1451 10th Street , (941) 364-9355 
2315,Florida,Sarasota,34236,1451 10th Street , (941) 331-2530 
2316,Florida,Sarasota,34235,4620 17th Street , (941) 371-8820 
2317,Florida,Sarasota,34237,2688 Fruitville Road , (941) 366-2224 
2318,Florida,Sarasota,34236,1753 Ringling Boulevard , (941) 366-2224 
2319,Florida,Sebring,33870,5901 U.S. Highway 25 South , (863) 471-6227 
2320,Florida,Sebring,33875,6549 Rajol Drive , (954) 998-0100 
2321,Florida,Seminole,33777,9220 102nd Avenue North , (727) 209-0895 
2322,Florida,Silver Springs,34488,3230 NE 55th Avenue , (855) 483-7800 
2323,Florida,Spring Hill,34609,7007 Grove Road , (352) 596-4306 
2324,Florida,Spring Hill,34609,7074 Grove Road , (352) 597-8877 
2325,Florida,Starke,32091,945 Grand Street , (904) 964-8382 
2326,Florida,Starke,32091,17356 U.S. Highway 301 North , (407) 892-5700x6480 
2327,Florida,Stuart,34994,1111 SE Federal Highway , (772) 291-2828 
2328,Florida,Stuart,34994,850 NW Federal Highway , (772) 221-8585 
2329,Florida,Sumterville,33585,411 South U.S. 301 , (352) 793-7002 
2330,Florida,Tallahassee,32308,2634 Capital Circle NE , (850) 523-3300 
2331,Florida,Tallahassee,32308,2634 Capital Circle NE , (850) 523-3301 
2332,Florida,Tallahassee,32308,2634 Capital Circle NE , (850) 523-3289 
2333,Florida,Tallahassee,32308,2634 Capital Circle NE , (850) 523-3300 
2334,Florida,Tallahassee,32308,2634 Capital Circle NE , (850) 523-3300 
2335,Florida,Tallahassee,32308,2634 Capital Circle NE , (850) 523-3300 
2336,Florida,Tallahassee,32308,2634 Capital Circle NE , (850) 523-3300 
2337,Florida,Tallahassee,32303,1000 West Tharpe Street , (850) 561-8060 
2338,Florida,Tallahassee,32308,1801 Miccosukee Commons Drive , (850) 219-0772x4210 
2339,Florida,Tallahassee,32308,1713 Mahan Drive , (850) 681-6001x325 
2340,Florida,Tallahassee,32308,1607 Saint James Court , (850) 878-0191 
2341,Florida,Tallahassee,32308,1616 Physicians Drive , (850) 431-5100 
2342,Florida,Tampa,33614,4403 West MLK Jr Boulevard , (813) 879-1649 
2343,Florida,Tampa,33619,1410 Tech Boulevard , (813) 635-9765 
2344,Florida,Tampa,33606,2111 West Swann Avenue   , (844) 546-2614 
2345,Florida,Tampa,33634,4902 Eisenhower Boulevard , (813) 290-8560 
2346,Florida,Tampa,33610,5707 North 22nd Street , (813) 272-2244 
2347,Florida,Tampa,33614,3104 West Waters Avenue , (813) 874-4400 
2348,Florida,Tampa,33612,12512 Bruce B Downs Boulevard , (813) 977-8700 
2349,Florida,Tampa,33614,4918 North Habana Avenue , (813) 870-4300 
2350,Florida,Tampa,33607,2902 North Armenia Avenue , (813) 490-5490 
2351,Florida,Tampa,33615,6001 Webb Road , (813) 888-7060x6028 
2352,Florida,The Villages,32162,8900 SE 165th Mulberry Lane , (352) 674-5000x1317 
2353,Florida,Trenton,32693,728 NE 7th Street , (352) 487-0064 
2354,Florida,Umatilla,32784,19826 East 5th Street , (352) 771-8996 
2355,Florida,Venice,34293,777 Shamrock Boulevard , (941) 366-2224 
2356,Florida,Vero Beach,32960,1190 37th Street , (772) 563-4666x1858 
2357,Florida,Vero Beach,32966,1910 82nd Avenue , (772) 778-7217 
