,State,City,Zip,Address,Phone,Name
5145,Mississippi,Clarksdale,38614,1742 Cheryl Street,(662) 627-7267,Region I Mental Health Center
5146,Mississippi,Columbia,39429,217 Dewey Street,(601) 736-6799,Region XII Pine Belt MH Marion Cnty Mental Health Center
5147,Mississippi,Columbus,39705,2520 5th Street North,(662) 244-2162,Baptist Behavioral Healthcare
5148,Mississippi,Columbus,39701,711 4th Avenue North,(662) 244-8988,Brighter Days I
5149,Mississippi,Columbus,39701,1001 Main Street,(662) 328-9225,Region VII Community Csl Servs Lowndes County Office
5150,Mississippi,Corinth,38834,611 Alcorn Drive,(662) 293-1000x5590,Magnolia Regional Health Center Magnolia Behavioral Health
5151,Mississippi,Corinth,38834,601 Foote Street,(662) 286-2152,Region IV Mental Health Services
5152,Mississippi,Corinth,38834,2664 South Harper Road,(662) 287-4055,Region IV Mental Health Services Alcorn County Childrens Services
5153,Mississippi,Decatur,39327,90 South 6th Avenue,(601) 635-3342,Region X Weems CMHC Newton County
5154,Mississippi,De Kalb,39328,121 Hopper Avenue,(601) 743-5616,Region X Weems CMHC Kemper County
5155,Mississippi,Fayette,39069,870 Main Street,(601) 786-3401x219,Jefferson County Hospital
5156,Mississippi,Fayette,39069,1555 North Main Street,(601) 786-8091,SW MS Mental Health Complex Jefferson County Office
5157,Mississippi,Flowood,39232,120 Stone Creek Boulevard,(601) 933-1136,Shephearst Meadows LLC
5158,Mississippi,Forest,39074,330 North Broad Street,(601) 469-4151,SE Lackey Memorial Hospital Behavioral Health
5159,Mississippi,Gautier,39553,3407 Shamrock Court,(228) 497-0690,Region XIV Singing River Services MH/MR Services
5160,Mississippi,Greenville,38701,833 Washington Avenue,(662) 334-3302,A New Day Senior PSR
5161,Mississippi,Greenville,38701,300 South Washington Avenue,(662) 725-2461,Delta Regional Medical Center Behavioral Health Unit
5162,Mississippi,Greenville,38701,1654 East Union Street,(662) 335-5274x115,Life Help Mental Health Ctr/Region 6
5163,Mississippi,Greenwood,38930,2504 Old Browning Road,(662) 453-6211,Life Help Mental Health Ctr/Region 6
5164,Mississippi,Greenwood,38930,513 Brentwood Avenue,(662) 455-4141,Ray Tribble Senior Care Center
5165,Mississippi,Grenada,38901,1970 Grandview Drive,(662) 227-3700x109,Grenada Crisis Stabilization Unit Region VI Mental Health/Life Help
5166,Mississippi,Grenada,38901,967 Springhill Road,(662) 226-1112,Grenada County Office
5167,Mississippi,Gulfport,39503,11975 Seaway Road,(228) 863-4992,Canopy Childrens Solutions South Region
5168,Mississippi,Gulfport,39503,15120 County Barn Road,(228) 868-6524,Crisis Stabilization Unit
5169,Mississippi,Gulfport,39501,1600 Broad Avenue,(228) 863-1132,Region XIII Gulf Coast MH Ctr
5170,Mississippi,Gulfport,39503,14426 James Bond Road,(228) 328-6000x102,Specialized Treatment Facility
5171,Mississippi,Hattiesburg,39402,105 Asbury Circle,(601) 264-7079,Canopy Childrens Solutions South Central Region
5172,Mississippi,Hattiesburg,39401,103 South 19th Avenue,(601) 544-4641,Pine Belt Mental Healthcare Resources Regional Office/Region XII
5173,Mississippi,Hattiesburg,39402,2255 Broadway Drive,(601) 288-2273,Pine Grove BH and Addiction Servs
5174,Mississippi,Hattiesburg,39402,1 Lincoln Parkway,(601) 288-8050,Pine Grove BH and Addiction Servs
5175,Mississippi,Hazlehurst,39083,1019 Carroll Drive,(601) 894-2018,Copiah County Satellite Office
5176,Mississippi,Hernando,38632,2705 Highway 51 South,(662) 449-1971,Region IV Mental Health Services Desoto County Childrens Services
5177,Mississippi,Holly Springs,38635,695 Highway 4 East,(662) 252-4140,Communicare Holly Springs
5178,Mississippi,Houston,38851,223 East Washington Street,(662) 426-4322,Lifecore Health Group Chickasaw County
5179,Mississippi,Houston,38851,1002 East Madison Street,(662) 456-3700,Trace Regional Geriatric Psych Unit
5180,Mississippi,Houston,38851,Highway 8 East,(662) 456-3700,Trace Regional Hospital
5181,Mississippi,Indianola,38751,219 South Martin Luther King Jr Drive,(662) 887-5441,Indianola Office/Sunflower County
5182,Mississippi,Iuka,38852,1213 Maria Lane,(662) 423-3332,Region IV Mental Health Services Tishomingo County
5183,Mississippi,Jackson,39202,1225 North State Street,(601) 968-1000,Baptist Behavioral Health Servs HS
5184,Mississippi,Jackson,39202,1900 NW Street,(601) 352-7784,Canopy Childrens Solutions
5185,Mississippi,Jackson,39202,402 Wesley Avenue,(601) 352-7784,Canopy Childrens Solutions CARES Ctr PRTF and School
5186,Mississippi,Jackson,39202,850 East River Place,(601) 355-8634,Catholic Charities Inc
5187,Mississippi,Jackson,39201,124 South Street,(601) 969-7504,Hinds Behavioral Health Services Adult Psychosocial Rehab Progm Jackson
5188,Mississippi,Jackson,39209,3450 Highway 80 West,(601) 321-2400,Hinds Behavioral Health Services Region 9 Comm Mental Health Center
5189,Mississippi,Jackson,39216,1920 Dunbarton Drive,(601) 982-5376,Imagine Behavioral Health LLC
5190,Mississippi,Jackson,39216,1500 East Woodrow Wilson Avenue,(601) 362-4471x51440,Jackson VAMC GV Sonny Montgomery Mental Health Service 11M
5191,Mississippi,Jackson,39206,460 Briarwood Drive,(601) 956-4816,Marion Counseling Services PLLC
5192,Mississippi,Jackson,39204,1850 Chadwick Drive,(601) 376-2600,Merit Health Central Behavioral Health Unit
5193,Mississippi,Jackson,39216,969 Lakeland Drive,(601) 200-3090,Behavioral Health Services
5194,Mississippi,Jackson,39216,2500 North State Street,(601) 984-1000,University of Mississippi Medical Center
5195,Mississippi,Kosciusko,39090,314 South Huntington Street,(662) 289-4735,Kosciusko Office/Attala County
5196,Mississippi,Leakesville,39451,1501 Lackey Street,(601) 394-5047,Region XII Pine Belt MH Greene County Mental Health Center
5197,Mississippi,Lexington,39095,328 Depot Street,(662) 834-1709,Lexington Office/Holmes County
5198,Mississippi,Louisville,39339,17075 East Main Street,(662) 773-3638,Brighter Days II
5199,Mississippi,Louisville,39339,1981 Metts Street,(662) 773-4700,Region VII Community Csl Servs Louisville PSR
5200,Mississippi,Louisville,39339,16220 West Main Street,(662) 773-9377x7015,Region VII Community Csl Servs Winston County Office
5201,Mississippi,Louisville,39339,1755 East Main Street,(662) 779-0173,Winston Medical Center
5202,Mississippi,Macon,39341,507 Lawrence Street,(662) 726-9174,Region VII Community Csl Servs Macon PSR
5203,Mississippi,Macon,39341,43 Dr Martin Luther King Jr Drive,(662) 726-5042,Region VII Community Csl Servs Noxubee County Office
5204,Mississippi,Magee,39111,900 1st Avenue NE,(601) 849-4221,Rehabilitation Centers LLC DBA Millcreek
5205,Mississippi,Magnolia,39652,205 North Cherry Street,(601) 783-2351,Beacham Memorial Hospital
5206,Mississippi,Marks,38646,400 Locust Street,(662) 326-4445,Region I Mental Health Center Quitman County Office
5207,Mississippi,McComb,39648,304 Kendall Street,(601) 250-5758,New Directions PSR
5208,Mississippi,McComb,39648,140 North 5th Street,(601) 684-4320,Region XI Southwest MS Childrens Services/IMPACT Program
5209,Mississippi,McComb,39648,651 South Broadway Street,(601) 684-7543,Region XI Southwest MS Pike County Lifeskills Center
5210,Mississippi,McComb,39648,1701 White Street,(601) 684-2173,Southwest MS MH Complex
5211,Mississippi,Meadville,39653,40 Union Church Road,(601) 384-8083,Franklin County Memorial Hospital
5212,Mississippi,Meadville,39653,47 Main Street East,(601) 384-2261,Region XI Southwest MS Franklin County MH Center
5213,Mississippi,Mendenhall,39114,3087 Simpson Highway 13,(601) 847-4410,Simpson County Satellite Office
5214,Mississippi,Meridian,39301,5000 Highway 39 North,(601) 483-6211,Alliance Health Center The Crossings Residential Center
5215,Mississippi,Meridian,39307,1818 College Park Drive,(601) 581-7600,East Mississippi State Hospital
5216,Mississippi,Meridian,39304,1415 College Drive,(601) 483-4821,Weems Community Mental Health Center Adult Services
5217,Mississippi,Meridian,39301,1929 23rd Avenue,(601) 482-7377,Weems Community Mental Health Center Children and Youth Services
5218,Mississippi,Natchez,39120,54 Seargent Prentiss Drive,(601) 443-2365,Merit Health of Natchez Behavioral Health Unit
5219,Mississippi,Natchez,39120,200 South Wall Street,(601) 446-6634,Region XI Southwest MS Adams County MH Center
5220,Mississippi,Natchez,39120,217 OFerral Alley,(601) 442-3130,River Place Psychosocial Rehab
5221,Mississippi,New Albany,38652,104 Highway 15 North,(662) 486-2124,NEW ALBANY Health Connect America
5222,Mississippi,Newton,39345,701 Northside Drive,(601) 683-4201,Central Mississippi Residential Center
5223,Mississippi,Newton,39345,700 Northside Drive,(601) 683-4300,Region X Crisis Stabilization Unit
5224,Mississippi,Olive Branch,38654,8135 Goodman Road,(662) 895-4900,OLIVE BRANCH Parkwood Behavioral Health System
5225,Mississippi,Oxford,38655,152 Highway 7 South,(662) 234-7521,Communicare
5226,Mississippi,Pascagoula,39581,2809 Denny Avenue,(228) 696-9224,Singing River Health System
5227,Mississippi,Philadelphia,39350,1001 Holland Avenue,(601) 663-1465,Neshoba County General Hospital
5228,Mississippi,Philadelphia,39350,1011 Posey Avenue,(601) 656-3451,Region X Weems CMHC Neshoba County
5229,Mississippi,Picayune,39466,211 Highway 11 South,(601) 798-7001,Region XIII Gulf Coast MH Ctr Pearl River County Office
5230,Mississippi,Pontotoc,38863,339 Legion Lane,(662) 509-9300,Lifecore Region III MHC Pontotoc County
5231,Mississippi,Pontotoc,38863,1814 Highway 15 North,(662) 488-8878x223,Millcreek of Pontotoc
5232,Mississippi,Port Gibson,39150,123 McComb Avenue,(601) 437-5141,Claiborne County Hospital Behavioral Health Services
5233,Mississippi,Port Gibson,39150,2090 Highway 61 North,(601) 437-8185,Region XI Southwest MS Claiborne County Mental Health
5234,Mississippi,Purvis,39475,805 Highway 589,(601) 794-6543,Region XII Pine Belt MH Lamar County Mental Health Center
5235,Mississippi,Quitman,39355,102 Park Place,(601) 776-6051,Region X Weems CMHC Clarke County Office
5236,Mississippi,Raleigh,39153,355 Highway 37,(601) 782-9461,Region X Weems CMHC Smith County
5237,Mississippi,Richton,39476,91180 Highway 42,(601) 788-6308,Region XII Pine Belt MH Perry County Mental Health Center
5238,Mississippi,Ridgeland,39157,357 Towne Center Boulevard,(601) 952-0894,Innovative Behavioral Services Inc
5239,Mississippi,Ridgeland,39157,408 Fontaine Place,(601) 991-3080,Three Oaks Behavioral Health of Ridgeland LLC
5240,Mississippi,Ripley,38663,2441-A County Road 501,(662) 837-8154,Region IV Mental Health Services Tippah County Office
5241,Mississippi,Rolling Fork,39159,317 West Race Street,(662) 873-6228,ROLLING FORK Great Generation
5242,Mississippi,Rolling Fork,39159,317 West Race Street,(662) 873-6228,Region VI Life Help Community Mental Health Services
5243,Mississippi,Rolling Fork,39159,47 South 4th Street,(662) 873-4395,CHLD SNR YAD Sharkey Issaquena Community Hosp
5244,Mississippi,Ruleville,38771,840 North Oak Avenue,(662) 756-2711x1500,North Sunflower Medical Center
5245,Mississippi,Sardis,38666,100 East Frontage Road,(662) 487-2746,Communicare Sardis
5246,Mississippi,Senatobia,38668,101 Preston McKay Drive,(662) 562-5216,Communicare Senatobia
5247,Mississippi,Senatobia,38668,3747 Highway 51 South,(662) 612-4549,Health Connect America
5248,Mississippi,Starkville,39759,101 G T Thames Drive,(662) 338-5246,Canopy Childrens Solutions Satellite Office
5249,Mississippi,Tunica,38676,1459 Main Street,(662) 363-3222x4103,Region I Mental Health Center Tunica County Office
5250,Mississippi,Tupelo,38801,218 South Thomas Street,(662) 840-2613,Canopy Childrens Solutions
5251,Mississippi,Tupelo,38804,2434 South Eason Boulevard,(662) 570-1218,Lifecore Health Group
5252,Mississippi,Tupelo,38801,499 Gloster Creek,(662) 640-4595,Midtown Point LifeCore
5253,Mississippi,Tupelo,38804,1927 Briar Ridge Road,(662) 594-2023,PACT Team Facility
5254,Mississippi,Tylertown,39667,219 Ball Avenue,(601) 876-4721,Region XI Southwest MS Walthall County MH Center
5255,Mississippi,Vicksburg,39180,1111 North Frontage Road,(601) 883-3838,Merit Health River Region Behavioral Health Services
5256,Mississippi,Vicksburg,39180,3527 Manor Drive,(601) 638-0031,Elderly Day Treatment
5257,Mississippi,Water Valley,38965,214 Frostland Drive,(662) 989-4096,Communicare Water Valley
5258,Mississippi,Waynesboro,39367,1104 Cedar Street,(601) 735-3350,Region XII Pine Belt MH Wayne County Mental Health Center
5259,Mississippi,West Point,39773,99 West Jordan Avenue,(662) 492-4320,WEST POINT Lindys Place
5260,Mississippi,Wiggins,39577,200 Coastal Paper Avenue,(601) 928-2357,Region XIII Gulf Coast MH Ctr Stone County Office
5261,Mississippi,Woodville,39669,1495 U.S. Highway 61 South,(601) 888-3020,Region XI Southwest MS Wilkinson County MH Center
5262,Missouri,Arnold,63010,21 Municipal Drive,(636) 296-6206x4345,Comtrea Community Treatment Inc
5263,Missouri,Ballwin,63011,498 Woods Mill Road,(636) 391-9966,Saint Louis Counseling
5264,Missouri,Bethany,64424,4114 Miller Street,(660) 425-3141,North Central MO Mental Health Ctr
5265,Missouri,Bloomfield,63825,1017 Highway 25 North,(573) 568-2260,Bootheel Counseling Services Stoddard County Branch Office
5266,Missouri,Bolivar,65613,315 South Main Avenue,(417) 777-6717,Burrell Behavioral Health Bolivar Outpatient Satellite
5267,Missouri,Bolivar,65613,1500 North Oakland Avenue,(417) 326-6000,Citizens Memorial Hospital Parkview Geriatric Wellness Center
5268,Missouri,Boonville,65233,520 Ryan Street,(660) 882-7573,Burrell Behavioral Health Boonville Clinic
5269,Missouri,Branson,65616,525 Branson Landing Boulevard,(417) 335-7000,Cox Medical Center
5270,Missouri,Branson,65616,5571 North Gretna Road,(417) 243-2300,Veterans Healthcare Sys of the Ozarks Branson CBOC
5271,Missouri,Bridgeton,63044,12303 De Paul Drive,(314) 344-6000,SSM DePaul Health Center
5272,Missouri,Brookfield,64628,1102 West Helm Street,(660) 258-7810,North Central MO Mental Health Ctr
5273,Missouri,Butler,64730,706 South High Street,(660) 200-7528,Bates County Psychological Services
5274,Missouri,Butler,64730,805 North Orange Street,(660) 679-4636,Compass Health
5275,Missouri,Camdenton,65020,741 North Business Route 5,(573) 317-9100,Compass Health
5276,Missouri,Cameron,64429,1600 East Evergreen Street,(816) 632-4800,Cameron Regional Medical Center Monarch Behavioral Health Unit
5277,Missouri,Cameron,64429,101 West 3rd Street,(816) 632-6161,Family Guidance Center for Behavioral Healthcare
5278,Missouri,Cape Girardeau,63701,619 North Broadview Street,(573) 334-3486,CAPE GIRARDEAU New Vision Counseling
5279,Missouri,Carrollton,64633,305 North Mason Street,(660) 542-1403,Burrell Behavioral Health Carrollton Clinic
5280,Missouri,Carthage,64836,1632 Missouri Avenue,(417) 347-7785,Ozark Center Carthage Clinic
5281,Missouri,Chesterfield,63017,16216 Baxter Road,(636) 532-9188,Saint Louis Behav Medicine Institute
5282,Missouri,Chillicothe,64601,401 Youssef Drive,(660) 646-6872,North Central MO Mental Health Ctr
5283,Missouri,Clinton,64735,1800 Community Drive,(660) 885-8131,Compass Health Outpatient
5284,Missouri,Columbia,65202,3401 Berrywood Drive,(573) 777-8330,Burrell Behavioral Health Berrywood Child and Adol Clinic
5285,Missouri,Columbia,65201,1805 East Walnut Street,(573) 777-7500,Burrell Central Region Stephens Lake Adult Clinic
5286,Missouri,Columbia,65201,4304 South Bearfield Road,(573) 447-8816,Great Circle
5287,Missouri,Columbia,65202,409 Vandiver Drive West,(573) 442-8331,Great Circle
5288,Missouri,Columbia,65201,3 Hospital Drive,(573) 884-1300,Missouri Psychiatric Center
5289,Missouri,Columbia,65201,1408 Hathman Place,(573) 443-0405,New Horizons Community Support Servs
5290,Missouri,Cuba,65453,1200 Martin Street,(573) 885-1607,Compass Health Cuba Office
5291,Missouri,Eldon,65026,206 South Mill Street,(573) 392-1828,Compass Health
5292,Missouri,El Dorado Springs,64744,1301 Industrial Parkway East,(417) 876-5700,EL DORADO SPRINGS Compass Health
5293,Missouri,El Dorado Springs,64744,107 West Broadway Street,(573) 634-3000,Compass Health El Dorado Springs Office
5294,Missouri,Farmington,63640,560 West Pine Street,(573) 756-2899,Mineral Area CPRC Inc
5295,Missouri,Farmington,63640,1101 West Liberty Street,(573) 756-6451x8352,Parkland Health Center
5296,Missouri,Farmington,63640,608 Pine Street,(573) 756-6744,Presbyterian Childrens Homes and Servs Farmington Residential Trt Ctr
5297,Missouri,Farmington,63640,1565 Saint Genevieve Avenue,(573) 756-5749,Southeast Missouri Behavioral Health Treatment Center
5298,Missouri,Florissant,63031,2705 Mullanphy Lane,(314) 837-1702,Marygrove
5299,Missouri,Florissant,63031,1385 Harkee Drive,(314) 831-1533,Saint Louis Counseling
5300,Missouri,Fulton,65251,581 Commons Drive,(573) 642-3215,Arthur Center Behavioral Health
5301,Missouri,Fulton,65251,850 Hospital Drive,(573) 642-3600,Comprehensive Health Systems Inc
5302,Missouri,Hannibal,63401,154 Forrest Drive,(573) 221-2120,Mark Twain Behavioral Health
5303,Missouri,Harrisonville,64701,306 South Independence Street,(816) 380-4010,Cass County Psychological Service
5304,Missouri,Harrisonville,64701,2800 East Rock Haven Road,(816) 887-0793,Cass Regional Medical Center Sage Behavioral Health
5305,Missouri,Harrisonville,64701,300 Galaxie Avenue,(816) 380-5167,Compass Health
5306,Missouri,Hayti,63851,946 East Reed Street,(573) 359-3290,Pemiscot Memorial Health Systems
5307,Missouri,High Ridge,63049,1817 Gravois Road,(877) 233-8732,HIGH RIDGE Comtrea Community Treatment Inc
5308,Missouri,Hollister,65672,33 Gage Drive,(417) 761-5950,Burrell Behavioral Health Hollister Outpatient Satellite
5309,Missouri,Independence,64057,17844 East 23rd Street,(816) 254-3652,Comprehensive Mental Health Servs
5310,Missouri,Jefferson City,65110,1905 Stadium Boulevard,(636) 332-6000,JEFFERSON CITY Compass Health
5311,Missouri,Jefferson City,65109,3016 Dupont Circle,(573) 634-8142,Compass Health
5312,Missouri,Jefferson City,65109,227 Metro Drive,(573) 634-3000,Compass Health Jefferson City Office
5313,Missouri,Jefferson City,65109,2013 William Street,(573) 636-8108,New Horizons Community Support Services Inc
5314,Missouri,Jefferson City,65109,2505 Mission Drive,(573) 681-3000,SSM Saint Marys Hospital Behavioral Health Unit
5315,Missouri,Joplin,64804,932 East 34th Street,(417) 347-5209,Behavioral Health Services
5316,Missouri,Joplin,64804,1949 Snowberry Lane,(417) 347-7860,Ozark Center Turnaround Ranch
